module	declaration	kind	visibility	destination	disposition
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.ctorElimType	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.ctorIdx	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.noConfusion	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.noConfusionType	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.ofNat	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.ofNat_ctorIdx	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.one	constructor	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.one.elim	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.one.sizeOf_spec	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.rec	recursor	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.recOn	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.toCtorIdx	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.two	constructor	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.two.elim	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.PivotSize.two.sizeOf_spec	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec	inductive	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.R_diag_pos	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.R_rank_zero	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.R_upper	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.casesOn	definition	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.mk	constructor	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.perm	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.product_eq	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.rec	recursor	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.PivotedCholeskySpec.recOn	definition	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec	inductive	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.D_skew_block_diag	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.L_diag	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.L_upper_zero	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.casesOn	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.mk	constructor	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.perm	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.product_eq	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.rec	recursor	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.recOn	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBlockLDLTSpec.skew_A	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SkewBunchPivotChoice	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.SkewSymmetric	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.SymmetricRookFirstPivotChoice	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLT	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.TridiagonalLeadingBlockSupport	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.TridiagonalTwoByTwoTrailingBlockSupport	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskySpec	NumStability.absRT_R_product_nonneg	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Factorization.Spec	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.abs_triple_mul_le	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.backsub_growth	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.WNormBound	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.blockLDLT_assemble_step	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLTStep	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.block_quadForm_schur_eq	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyFl	NumStability.bordered_gram_expand	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyFl	NumStability.bordered_gram_zero	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyFl	NumStability.bordered_perturbation_floor	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyFl	NumStability.bordered_perturbation_floor_normwise	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunchParlettAlpha	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunchTridiagonalAlpha	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_kaufman_bound_const_le_36	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_kaufman_pivot_norm_const_le_six	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_kaufman_recip_alpha_lt_two	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_kaufman_solve_backward_error	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_kaufman_stability	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_L_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_alpha_gt_half	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_alpha_le_5_7	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_alpha_lt_one	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_alpha_pos	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_alpha_root	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_alpha_sq	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_growth_balance	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_parlett_growth_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_alpha_lt_one	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_alpha_pos	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_alpha_root	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_alpha_sq	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_pivot_choice_one_a11_ne_zero_of_a21_ne_zero	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_pivot_choice_one_of_threshold	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_pivot_choice_one_threshold	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_pivot_choice_two_a21_ne_zero_of_left_nonneg	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_pivot_choice_two_a21_ne_zero_of_sigma_nonneg	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_pivot_choice_two_of_threshold	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_pivot_choice_two_threshold	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_twoByTwo_absdet_lower_of_sigma_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_twoByTwo_det_ne_zero_of_sigma_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.bunch_tridiagonal_twoByTwo_inverse_entry_bounds_of_sigma_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability.chiFactor	definition	public	NumStability.Algorithms.LinearSystems.LU.NonsymmetricPositiveDefinite.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.chol_cert_colNormSq_le	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Certificates	relocated
NumStability.Algorithms.HighamChapter10	NumStability.chol_cert_scaled_entrywise_le	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Certificates	relocated
NumStability.Algorithms.Cholesky.CholeskySpec	NumStability.cholesky_backward_error_perturbation	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Factorization.Spec	relocated
NumStability.Algorithms.Cholesky.CholeskySpec	NumStability.cholesky_backward_error_relative	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Factorization.Spec	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.cholesky_cond_monotone	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyDemmel	NumStability.cholesky_demmel_bound	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Demmel	relocated
NumStability.Algorithms.Cholesky.CholeskyDemmel	NumStability.cholesky_demmel_bound_colNorm	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Demmel	relocated
NumStability.Algorithms.Cholesky.CholeskyDemmel	NumStability.cholesky_demmel_bound_direct	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Demmel	relocated
NumStability.Algorithms.Cholesky.CholeskySpec	NumStability.cholesky_existence	theorem	public	NumStability.Algorithms.Cholesky.CholeskySpec	retained
NumStability.Algorithms.Cholesky.CholeskyDemmel	NumStability.cholesky_failure_condition	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Demmel	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.cholesky_perturbation_componentwise	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.cholesky_perturbation_gram_identity	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.cholesky_perturbation_normwise	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.cholesky_perturbation_normwise_proved	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
