module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Algorithms.Cholesky.BunchTridiagonalGrowthCh11Closure	NumStability/Algorithms/Cholesky/BunchTridiagonalGrowthCh11Closure.lean	57572fb33fefae436891ded04bc5becaa4789403	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.BunchTridiagonalGrowthInvariantCh11Closure	NumStability/Algorithms/Cholesky/BunchTridiagonalGrowthInvariantCh11Closure.lean	b672a44b94faf438b8e4d88e122dd0100f3de78e	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.BunchTridiagonalHFactorCh11Closure	NumStability/Algorithms/Cholesky/BunchTridiagonalHFactorCh11Closure.lean	3db5c5918ed504496906f7b469c915080c37c5f3	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.BunchTridiagonalSparseFactorCh11Closure	NumStability/Algorithms/Cholesky/BunchTridiagonalSparseFactorCh11Closure.lean	da4a684178e17b7fe03c5be5360ac43607fea8d9	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.BunchTridiagonalSparseSolveCh11Closure	NumStability/Algorithms/Cholesky/BunchTridiagonalSparseSolveCh11Closure.lean	dd005dbb51b18e73151516a1004b85698e980393	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.CholeskyDemmel	NumStability/Algorithms/Cholesky/CholeskyDemmel.lean	64d5ab79e1f84d11292c6eb4bc822d4ac4e0905d	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W03	classify;document	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.CholeskyFl	NumStability/Algorithms/Cholesky/CholeskyFl.lean	818869d62e3dfe56e1d0c13c886f76933f9e4ef1	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W03	classify;document	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability/Algorithms/Cholesky/CholeskyIndefinite.lean	a4dd9cc23d38d79e949d1ca2a4bc038f3f80ed3d	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W03	classify;document;split	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability/Algorithms/Cholesky/CholeskyNonsym.lean	f5cda1b4f6f90009c97165b091aa2b5cc1aa09c9	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W03	classify;document	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability/Algorithms/Cholesky/CholeskyPSD.lean	69351a94e59a431cf72810bdf22eed8532520131	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W03	classify;document;split	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability/Algorithms/Cholesky/CholeskyPerturbation.lean	c96be3e5b37e9228182d475394561efd732914b9	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W03	classify;document	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.CholeskySolve	NumStability/Algorithms/Cholesky/CholeskySolve.lean	6883c2d834b3c6be16ca81ecbc5171b28fcfdf71	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W03	classify;document	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.CholeskySpec	NumStability/Algorithms/Cholesky/CholeskySpec.lean	4d765dc68bc1a4fe4033fc3625c4ff1eb3b443d5	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W03	classify;document	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability/Algorithms/Cholesky/Higham1014Equation1022.lean	8f35f6f3ae3eedff78ed06e545b71aa7822f651b	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W03	classify;migrate;rename	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.Higham1014SourceError	NumStability/Algorithms/Cholesky/Higham1014SourceError.lean	93d1933bf515d2bebfd893f54d3f7b1385b6de49	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W03	classify;migrate;rename	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.Higham1014SourceSuccess	NumStability/Algorithms/Cholesky/Higham1014SourceSuccess.lean	2a715617bfe971bba0bf6f52c22cd3f251016b81	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W03	classify;migrate;rename	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.Higham1029Source	NumStability/Algorithms/Cholesky/Higham1029Source.lean	ec69724df0d5a2ecd4483ffb560db9058861052c	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W03	classify;migrate;rename	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.Higham10Problem10_3	NumStability/Algorithms/Cholesky/Higham10Problem10_3.lean	ae13f81eebac0011f908cc2d39cd7af7020f9506	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	local-lane	W03	classify;document;migrate;rename	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.Higham10Theorem10_7Source	NumStability/Algorithms/Cholesky/Higham10Theorem10_7Source.lean	a5f230bdc9fb093dba0401a6436acf9037ed4e4a	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchActualSharpGrowthClosure	NumStability/Algorithms/Cholesky/Higham11BunchActualSharpGrowthClosure.lean	e7af6782365981acfd02f369b03cc2362fbd12a1	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchExactTrace	NumStability/Algorithms/Cholesky/Higham11BunchExactTrace.lean	cab6774afa45a73533ad6a774ac671826f3ebc69	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanActualSelector	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanActualSelector.lean	6325866b21f91ee785eae45c628de307417f7873	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanExactGrowth	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanExactGrowth.lean	e8441051e733eb55c677a5a566758c561dffcdd8	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanExactGrowthArithmetic	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanExactGrowthArithmetic.lean	23b16ca5954691c9ffdf9d91401b3dd4ec1c7c9a	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanExactTrace	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanExactTrace.lean	8542c9b142c17e49273ee175a6ece75e0816aaaa	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanExplicitInverseSolve	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanExplicitInverseSolve.lean	5fd9b218a26b968b35c0d40aad2c60bb3ebe1a7e	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanExplicitInverseTerminalClosedForm	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanExplicitInverseTerminalClosedForm.lean	7c9b4e256a3b5140dc10e8558c4e5d273f89e458	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedAccumulated	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedAccumulated.lean	a10ebacddaaf3e8d13b91af835849e9644d87f41	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedBridge	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedBridge.lean	f50b34619a2e10afe8a631a65106a9b510ee530a	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedClosure	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedClosure.lean	35e9ebca97d54f0ccee8502b4f7bc44fcc995d4e	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedExecution	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedExecution.lean	04267831da0d5922542eec9fdfefdf092f97a286	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedFactors	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedFactors.lean	056529211109c6269de03be88917a655c60f5ac6	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedGlobal	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedGlobal.lean	f09f1f23ad5191acf2ca5f7b6a0d5f42e85d26aa	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedGrowth	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedGrowth.lean	a56a968053ee7d95363a1fb61ce0a7a9489db89b	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedGrowthSolve	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedGrowthSolve.lean	d370435136b4077f86e974d9fd555aef4eec3dbd	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedMiddleSolve	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedMiddleSolve.lean	ebee75cea328c1f256a5ea9a99bc73924a573f76	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedSolve	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedSolve.lean	01b66d6caca216f3dd9f55263554fdb1cb36efa3	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedTerminal	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedTerminal.lean	0c6b64c0e6ec174c49bcfd8f52afa188fe2ed2f9	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanRoundedTerminalClosedForm	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanRoundedTerminalClosedForm.lean	fd8bb05b46893ae8ad722c80c5a3bad7766c4e45	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchKaufmanSourceCorrection	NumStability/Algorithms/Cholesky/Higham11BunchKaufmanSourceCorrection.lean	89c436b2a0b7d50de240b93fb6ab8abae1b4c610	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchSharpGrowthBridge	NumStability/Algorithms/Cholesky/Higham11BunchSharpGrowthBridge.lean	be177b84d6ee1f5d9f6b2ddf3f458f6ac6394ae6	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11BunchTraceHadamard	NumStability/Algorithms/Cholesky/Higham11BunchTraceHadamard.lean	7c4edc50a7196d623c5647fe9a359ed1cf3b45c0	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11Chapter9ActualExecutorBridge	NumStability/Algorithms/Cholesky/Higham11Chapter9ActualExecutorBridge.lean	96df690fb445f2c0ef2e2eb052c88210ade42fd6	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11Chapter9BridgeClosure	NumStability/Algorithms/Cholesky/Higham11Chapter9BridgeClosure.lean	52d96c3a66681473a1e28c599a66bc39390a7fa9	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11RookExactTrace	NumStability/Algorithms/Cholesky/Higham11RookExactTrace.lean	5896efc6c039ba922a6883126c4d15981e10d53c	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11RookExecutorAdapter	NumStability/Algorithms/Cholesky/Higham11RookExecutorAdapter.lean	173c1606f7e2c13dc39f936f74d95a749a6a98ce	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11RookRoundedGap	NumStability/Algorithms/Cholesky/Higham11RookRoundedGap.lean	0095bbf6def58fe5e160d4c7f09340a305fa32a1	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11RookSourceClosure	NumStability/Algorithms/Cholesky/Higham11RookSourceClosure.lean	ef49116e2e0b75ab9add181acb67bbf1fd99d81f	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11SkewActualSelector	NumStability/Algorithms/Cholesky/Higham11SkewActualSelector.lean	8a08da7f52e9479733d4d5797d8bee909ec8f0c9	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11SkewExactTrace	NumStability/Algorithms/Cholesky/Higham11SkewExactTrace.lean	dc67216cec853cf083bf136c47c3534beb3fff69	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.Higham11SkewSourceCorrection	NumStability/Algorithms/Cholesky/Higham11SkewSourceCorrection.lean	5f3d7e4d63ad7348dc270fd18be02c3cdec2ab2f	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Cholesky.HighamMathiasFirstBreakdown	NumStability/Algorithms/Cholesky/HighamMathiasFirstBreakdown.lean	3b4ffcbe47c030507f39ca9a2397b11654e84c45	unclassified	unclassified_modules	in_scope	local-lane	W03	classify;migrate	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.HighamMathiasSource	NumStability/Algorithms/Cholesky/HighamMathiasSource.lean	e0f1ba08e7e9e009f116b1572a2e574300090be2	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W03	classify;migrate;rename	Exact unclassified inventory; dependency wave W03.
NumStability.Algorithms.Cholesky.TwoByTwoSchurStepCh11Closure	NumStability/Algorithms/Cholesky/TwoByTwoSchurStepCh11Closure.lean	bd86234982b9410fe14a73ed6d2bb1bb3611acc9	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Circulant.Higham24	NumStability/Algorithms/Circulant/Higham24.lean	b35fb7dd34bff65810024aa058bdd550e380dfb9	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Circulant.Higham24BackwardStability	NumStability/Algorithms/Circulant/Higham24BackwardStability.lean	c8ab16c31182f32ed8dd5ff019557e951ace5e97	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Circulant.Higham24ForwardError	NumStability/Algorithms/Circulant/Higham24ForwardError.lean	76286e7a46a7f805fa948c2f13be081b96931d16	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Circulant.Higham24ForwardPerturbation	NumStability/Algorithms/Circulant/Higham24ForwardPerturbation.lean	76c38f7a7e8d1e4df1a24796d4667f7954a0043e	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Circulant.Higham24InverseFFT	NumStability/Algorithms/Circulant/Higham24InverseFFT.lean	22d49ff45834ff9789707956b3aa1e76747ebfb5	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Circulant.Higham24LiteralSolver	NumStability/Algorithms/Circulant/Higham24LiteralSolver.lean	5d53cf97c04dfc7bd17b66cce17bfeb18387dde3	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Circulant.Higham24Rounded	NumStability/Algorithms/Circulant/Higham24Rounded.lean	ce57f84dc1d44b0484085caa4da0c26e977e24e4	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Circulant.Higham24Structured	NumStability/Algorithms/Circulant/Higham24Structured.lean	a2ad30b683e74223160c0838d59e694d022f5832	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.CompensatedSum	NumStability/Algorithms/CompensatedSum.lean	22edf8e84d2368666069e1c9ea19cad3356c8b80	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.ComplexBackwardError	NumStability/Algorithms/ComplexBackwardError.lean	4fae0b97f7bdcb991331d78adada35393626cb5d	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.CondEstimation	NumStability/Algorithms/CondEstimation.lean	7488aa6ef42092b039b585cf3ad0eae39e6b8e2f	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W10	classify;document	Exact unclassified inventory; dependency wave W10.
NumStability.Algorithms.ContinuedFraction	NumStability/Algorithms/ContinuedFraction.lean	7cd248c2395193710467d4de5027d1f3f329e35a	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.DotProduct	NumStability/Algorithms/DotProduct.lean	617b9c94a99ad862fbc6c9a2ee62b4178c773bd4	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.DoublyCompensatedSum	NumStability/Algorithms/DoublyCompensatedSum.lean	7ddfd6e29c6ddef6a19bb9accfd4a5c4513265d6	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.ExtendedPrecisionDotProduct	NumStability/Algorithms/ExtendedPrecisionDotProduct.lean	d42cd28e9ac7c27414152540f87dc931190c65f6	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.FFT.Higham24	NumStability/Algorithms/FFT/Higham24.lean	89b744bc05f059547b5144bc64e2cacdd2db82d4	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.FFT.Higham24Radix2	NumStability/Algorithms/FFT/Higham24Radix2.lean	f5f3b5a1f067f935e0d917203ce7db2b0ff52dc0	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.FastMatMul	NumStability/Algorithms/FastMatMul.lean	3ae659e91677a64d33969a56570c5d06e1db21d0	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.FastMatMul.Higham23	NumStability/Algorithms/FastMatMul/Higham23.lean	92a7143e36ed2ed006647a153e0448c6a43f19c4	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.FastMatMul.Higham23Bini	NumStability/Algorithms/FastMatMul/Higham23Bini.lean	7bb631471ebe29359579d0316b1b375eefc3ef77	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.FastMatMul.Higham23Problem23_8	NumStability/Algorithms/FastMatMul/Higham23Problem23_8.lean	96dfc7b796f336b1ca547cb0896779ede8e8f583	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.FastMatMul.Higham23Recursive	NumStability/Algorithms/FastMatMul/Higham23Recursive.lean	5547e5c3403fb89dea23dc4c83e098bff622fb15	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.FastMatMul.Higham23Remaining	NumStability/Algorithms/FastMatMul/Higham23Remaining.lean	43100ac37fa1c6af08edfa8f5474474136a9d71a	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.FastMatMul.Higham23ThreeMStrassen	NumStability/Algorithms/FastMatMul/Higham23ThreeMStrassen.lean	c1576bddf566e4fbe4a40ba21e4ec844b3bdc08d	compatibility	-	already_complete	-	-	-	-
